filename	measure	score
PMC5503845.txt	gunning_fog	18.5
PMC5503845.txt	automated_readability_index	21.9
PMC5503845.txt	coleman_liau_index	14.75
PMC5559387.txt	flesch_reading_ease	25.76
PMC5559387.txt	gunning_fog	20.35
PMC5559387.txt	automated_readability_index	23.9
PMC5559387.txt	coleman_liau_index	14.98
PMC5567404.txt	flesch_reading_ease	54.46
PMC5567404.txt	gunning_fog	13.23
PMC5567404.txt	automated_readability_index	16.4
PMC5567404.txt	coleman_liau_index	12.54
PMC5658296.txt	flesch_reading_ease	30.4
PMC5658296.txt	gunning_fog	16.23
PMC5658296.txt	automated_readability_index	20.0
PMC5658296.txt	coleman_liau_index	18.4
PMC5766454.txt	flesch_reading_ease	18.59
PMC5766454.txt	gunning_fog	18.5
PMC5766454.txt	automated_readability_index	22.0
PMC5766454.txt	coleman_liau_index	18.28
PMC5797714.txt	flesch_reading_ease	29.01
PMC5797714.txt	gunning_fog	17.46
PMC5797714.txt	automated_readability_index	22.2
PMC5797714.txt	coleman_liau_index	15.33
PMC5801106.txt	flesch_reading_ease	24.92
PMC5801106.txt	gunning_fog	17.38
PMC5801106.txt	automated_readability_index	22.8
PMC5801106.txt	coleman_liau_index	18.05
PMC5803133.txt	flesch_reading_ease	35.0
PMC5803133.txt	gunning_fog	14.99
PMC5803133.txt	automated_readability_index	19.8
PMC5803133.txt	coleman_liau_index	15.32
PMC5804345.txt	flesch_reading_ease	33.75
PMC5804345.txt	gunning_fog	14.93
PMC5804345.txt	automated_readability_index	16.3
PMC5804345.txt	coleman_liau_index	15.9
PMC5866818.txt	flesch_reading_ease	26.24
PMC5866818.txt	gunning_fog	16.56
PMC5866818.txt	automated_readability_index	19.4
PMC5866818.txt	coleman_liau_index	15.21
PMC5874220.txt	flesch_reading_ease	14.87
PMC5874220.txt	gunning_fog	20.92
PMC5874220.txt	automated_readability_index	25.9
PMC5874220.txt	coleman_liau_index	16.72
PMC5905639.txt	flesch_reading_ease	206.84
PMC5954787.txt	flesch_reading_ease	34.8
PMC5954787.txt	gunning_fog	16.33
PMC5954787.txt	automated_readability_index	18.2
PMC5954787.txt	coleman_liau_index	13.87
PMC5954788.txt	flesch_reading_ease	24.82
PMC5954788.txt	gunning_fog	17.83
PMC5954788.txt	automated_readability_index	20.3
PMC5954788.txt	coleman_liau_index	16.14
PMC5954789.txt	flesch_reading_ease	34.86
PMC5954789.txt	gunning_fog	15.18
PMC5954789.txt	automated_readability_index	16.3
PMC5954789.txt	coleman_liau_index	16.77
PMC5954790.txt	flesch_reading_ease	16.05
PMC5954790.txt	gunning_fog	19.46
PMC5954790.txt	automated_readability_index	22.6
PMC5954790.txt	coleman_liau_index	18.69
PMC5954791.txt	flesch_reading_ease	18.32
PMC5954791.txt	gunning_fog	20.58
PMC5954791.txt	automated_readability_index	23.2
PMC5954791.txt	coleman_liau_index	15.39
PMC5954792.txt	flesch_reading_ease	28.1
PMC5954792.txt	gunning_fog	18.0
PMC5954792.txt	automated_readability_index	20.7
PMC5954792.txt	coleman_liau_index	13.18
PMC5954793.txt	flesch_reading_ease	17.37
PMC5954793.txt	gunning_fog	19.82
PMC5954793.txt	automated_readability_index	23.6
PMC5954793.txt	coleman_liau_index	19.85
PMC5954794.txt	flesch_reading_ease	206.84
PMC5954795.txt	flesch_reading_ease	30.3
PMC5954795.txt	gunning_fog	15.46
PMC5954795.txt	automated_readability_index	17.4
PMC5954795.txt	coleman_liau_index	15.5
PMC5954796.txt	flesch_reading_ease	32.22
PMC5954796.txt	gunning_fog	14.11
PMC5954796.txt	automated_readability_index	15.5
PMC5954796.txt	coleman_liau_index	14.1
PMC5954797.txt	flesch_reading_ease	39.97
PMC5954797.txt	gunning_fog	14.01
PMC5954797.txt	automated_readability_index	15.5
PMC5954797.txt	coleman_liau_index	13.93
PMC5954798.txt	flesch_reading_ease	206.84
PMC5954799.txt	flesch_reading_ease	206.84
PMC5970151.txt	flesch_reading_ease	28.71
PMC5970151.txt	gunning_fog	19.43
PMC5970151.txt	automated_readability_index	22.7
PMC5970151.txt	coleman_liau_index	15.91
PMC5984603.txt	flesch_reading_ease	26.07
PMC5984603.txt	gunning_fog	20.05
PMC5984603.txt	automated_readability_index	23.9
PMC5984603.txt	coleman_liau_index	15.44
PMC5984604.txt	flesch_reading_ease	2.48
PMC5984604.txt	gunning_fog	21.39
PMC5984604.txt	automated_readability_index	23.7
PMC5984604.txt	coleman_liau_index	21.47
PMC6027614.txt	flesch_reading_ease	20.25
PMC6027614.txt	gunning_fog	20.93
PMC6027614.txt	automated_readability_index	23.0
PMC6027614.txt	coleman_liau_index	16.37
PMC6036601.txt	flesch_reading_ease	206.84
PMC6036609.txt	flesch_reading_ease	39.47
PMC6036609.txt	gunning_fog	14.62
PMC6036609.txt	automated_readability_index	16.5
PMC6036609.txt	coleman_liau_index	14.39
PMC6036610.txt	flesch_reading_ease	16.8
PMC6036610.txt	gunning_fog	19.71
PMC6036610.txt	automated_readability_index	23.4
PMC6036610.txt	coleman_liau_index	14.92
PMC6036611.txt	flesch_reading_ease	206.84
PMC6036663.txt	flesch_reading_ease	206.84
PMC6036666.txt	flesch_reading_ease	29.28
PMC6036666.txt	gunning_fog	15.22
PMC6036666.txt	automated_readability_index	17.3
PMC6036666.txt	coleman_liau_index	14.74
PMC6036763.txt	flesch_reading_ease	18.73
PMC6036763.txt	gunning_fog	18.66
PMC6036763.txt	automated_readability_index	23.0
PMC6036763.txt	coleman_liau_index	15.56
PMC6036764.txt	flesch_reading_ease	34.29
PMC6036764.txt	gunning_fog	15.97
PMC6036764.txt	automated_readability_index	17.7
PMC6036764.txt	coleman_liau_index	13.29
PMC6036765.txt	flesch_reading_ease	39.77
PMC6036765.txt	gunning_fog	14.57
PMC6036765.txt	automated_readability_index	16.1
PMC6036765.txt	coleman_liau_index	14.51
PMC6036766.txt	flesch_reading_ease	21.57
PMC6036766.txt	gunning_fog	19.11
PMC6036766.txt	automated_readability_index	22.3
PMC6036766.txt	coleman_liau_index	16.43
PMC6036767.txt	flesch_reading_ease	14.22
PMC6036767.txt	gunning_fog	21.99
PMC6036767.txt	automated_readability_index	25.3
PMC6036767.txt	coleman_liau_index	20.49
PMC6036784.txt	flesch_reading_ease	11.99
PMC6036784.txt	gunning_fog	21.44
PMC6036784.txt	automated_readability_index	23.5
PMC6036784.txt	coleman_liau_index	17.47
PMC6037648.txt	flesch_reading_ease	19.37
PMC6037648.txt	gunning_fog	22.07
PMC6037648.txt	automated_readability_index	27.7
PMC6037648.txt	coleman_liau_index	16.09
PMC6044282.txt	flesch_reading_ease	15.24
PMC6044282.txt	gunning_fog	21.17
PMC6044282.txt	automated_readability_index	23.3
PMC6044282.txt	coleman_liau_index	18.92
PMC6081842.txt	flesch_reading_ease	3.19
PMC6081842.txt	gunning_fog	21.8
PMC6081842.txt	automated_readability_index	23.7
PMC6081842.txt	coleman_liau_index	21.99
PMC6087703.txt	flesch_reading_ease	37.94
PMC6087703.txt	gunning_fog	14.68
PMC6087703.txt	automated_readability_index	19.3
PMC6087703.txt	coleman_liau_index	15.73
PMC6097791.txt	flesch_reading_ease	29.62
PMC6097791.txt	gunning_fog	17.77
PMC6097791.txt	automated_readability_index	19.9
PMC6097791.txt	coleman_liau_index	13.18
PMC6111034.txt	flesch_reading_ease	206.84
PMC6111035.txt	flesch_reading_ease	30.03
PMC6111035.txt	gunning_fog	18.97
PMC6111035.txt	automated_readability_index	23.2
PMC6111035.txt	coleman_liau_index	16.66
PMC6162194.txt	flesch_reading_ease	36.02
PMC6162194.txt	gunning_fog	16.0
PMC6162194.txt	automated_readability_index	20.1
PMC6162194.txt	coleman_liau_index	16.48
PMC6179970.txt	flesch_reading_ease	19.64
PMC6179970.txt	gunning_fog	18.84
PMC6179970.txt	automated_readability_index	23.8
PMC6179970.txt	coleman_liau_index	17.01
PMC6191392.txt	flesch_reading_ease	36.63
PMC6191392.txt	gunning_fog	14.42
PMC6191392.txt	automated_readability_index	19.2
PMC6191392.txt	coleman_liau_index	15.67
PMC6195498.txt	flesch_reading_ease	31.28
PMC6195498.txt	gunning_fog	18.22
PMC6195498.txt	automated_readability_index	22.6
PMC6195498.txt	coleman_liau_index	12.25
PMC6197341.txt	flesch_reading_ease	35.91
PMC6197341.txt	gunning_fog	16.5
PMC6197341.txt	automated_readability_index	19.5
PMC6197341.txt	coleman_liau_index	15.96
PMC6212373.txt	flesch_reading_ease	23.29
PMC6212373.txt	gunning_fog	18.73
PMC6212373.txt	automated_readability_index	21.9
PMC6212373.txt	coleman_liau_index	16.72
PMC6223396.txt	flesch_reading_ease	23.29
PMC6223396.txt	gunning_fog	17.25
PMC6223396.txt	automated_readability_index	21.5
PMC6223396.txt	coleman_liau_index	16.31
PMC6251945.txt	flesch_reading_ease	24.21
PMC6251945.txt	gunning_fog	17.29
PMC6251945.txt	automated_readability_index	22.0
PMC6251945.txt	coleman_liau_index	17.59
PMC6261090.txt	flesch_reading_ease	206.84
PMC6283805.txt	flesch_reading_ease	21.87
PMC6283805.txt	gunning_fog	17.63
PMC6283805.txt	automated_readability_index	20.8
PMC6283805.txt	coleman_liau_index	14.86
PMC6283811.txt	flesch_reading_ease	14.63
PMC6283811.txt	gunning_fog	17.78
PMC6283811.txt	automated_readability_index	21.6
PMC6283811.txt	coleman_liau_index	16.55
PMC6297121.txt	flesch_reading_ease	206.84
PMC6373415.txt	flesch_reading_ease	38.96
PMC6373415.txt	gunning_fog	13.53
PMC6373415.txt	automated_readability_index	16.1
PMC6373415.txt	coleman_liau_index	13.64
PMC6385058.txt	flesch_reading_ease	31.96
PMC6385058.txt	gunning_fog	15.47
PMC6385058.txt	automated_readability_index	20.2
PMC6385058.txt	coleman_liau_index	14.52
PMC6385075.txt	flesch_reading_ease	23.56
PMC6385075.txt	gunning_fog	16.4
PMC6385075.txt	automated_readability_index	19.0
PMC6385075.txt	coleman_liau_index	18.39
PMC6394620.txt	flesch_reading_ease	3.73
PMC6394620.txt	gunning_fog	20.15
PMC6394620.txt	automated_readability_index	24.6
PMC6394620.txt	coleman_liau_index	18.58
PMC6394641.txt	flesch_reading_ease	206.84
PMC6394649.txt	flesch_reading_ease	16.36
PMC6394649.txt	gunning_fog	18.33
PMC6394649.txt	automated_readability_index	22.5
PMC6394649.txt	coleman_liau_index	18.52
PMC6435788.txt	gunning_fog	20.55
PMC6435788.txt	automated_readability_index	25.0
PMC6435788.txt	coleman_liau_index	21.19
PMC6439133.txt	flesch_reading_ease	28.47
PMC6439133.txt	gunning_fog	16.86
PMC6439133.txt	automated_readability_index	19.3
PMC6439133.txt	coleman_liau_index	16.54
PMC6470106.txt	flesch_reading_ease	18.28
PMC6470106.txt	gunning_fog	17.72
PMC6470106.txt	automated_readability_index	21.5
PMC6470106.txt	coleman_liau_index	17.93
PMC6486532.txt	flesch_reading_ease	17.41
PMC6486532.txt	gunning_fog	19.25
PMC6486532.txt	automated_readability_index	24.0
PMC6486532.txt	coleman_liau_index	15.56
PMC6488550.txt	flesch_reading_ease	26.37
PMC6488550.txt	gunning_fog	17.57
PMC6488550.txt	automated_readability_index	22.9
PMC6488550.txt	coleman_liau_index	14.63
PMC6505506.txt	flesch_reading_ease	19.54
PMC6505506.txt	gunning_fog	20.32
PMC6505506.txt	automated_readability_index	24.8
PMC6505506.txt	coleman_liau_index	17.94
PMC6505507.txt	flesch_reading_ease	0.89
PMC6505507.txt	gunning_fog	20.17
PMC6505507.txt	automated_readability_index	25.6
PMC6505507.txt	coleman_liau_index	18.05
PMC6505638.txt	flesch_reading_ease	18.52
PMC6505638.txt	gunning_fog	20.67
PMC6505638.txt	automated_readability_index	23.2
PMC6505638.txt	coleman_liau_index	15.97
PMC6509311.txt	flesch_reading_ease	16.25
PMC6509311.txt	gunning_fog	17.53
PMC6509311.txt	automated_readability_index	21.6
PMC6509311.txt	coleman_liau_index	17.01
PMC6531394.txt	flesch_reading_ease	35.61
PMC6531394.txt	gunning_fog	14.47
PMC6531394.txt	automated_readability_index	18.1
PMC6531394.txt	coleman_liau_index	14.16
PMC6542886.txt	flesch_reading_ease	22.58
PMC6542886.txt	gunning_fog	18.73
PMC6542886.txt	automated_readability_index	21.4
PMC6542886.txt	coleman_liau_index	15.5
PMC6554249.txt	flesch_reading_ease	42.65
PMC6554249.txt	gunning_fog	14.32
PMC6554249.txt	automated_readability_index	17.1
PMC6554249.txt	coleman_liau_index	12.07
PMC6581936.txt	flesch_reading_ease	23.7
PMC6581936.txt	gunning_fog	16.12
PMC6581936.txt	automated_readability_index	20.5
PMC6581936.txt	coleman_liau_index	15.21
PMC6591205.txt	flesch_reading_ease	19.64
PMC6591205.txt	gunning_fog	17.83
PMC6591205.txt	automated_readability_index	22.5
PMC6591205.txt	coleman_liau_index	15.39
PMC6597607.txt	flesch_reading_ease	21.36
PMC6597607.txt	gunning_fog	18.03
PMC6597607.txt	automated_readability_index	23.2
PMC6597607.txt	coleman_liau_index	17.07
PMC6609652.txt	flesch_reading_ease	21.02
PMC6609652.txt	gunning_fog	17.3
PMC6609652.txt	automated_readability_index	18.7
PMC6609652.txt	coleman_liau_index	15.96
PMC6614128.txt	flesch_reading_ease	29.72
PMC6614128.txt	gunning_fog	16.47
PMC6614128.txt	automated_readability_index	20.1
PMC6614128.txt	coleman_liau_index	13.59
PMC6647453.txt	flesch_reading_ease	28.17
PMC6647453.txt	gunning_fog	19.32
PMC6647453.txt	automated_readability_index	18.9
PMC6647453.txt	coleman_liau_index	15.79
PMC6676342.txt	flesch_reading_ease	22.58
PMC6676342.txt	gunning_fog	16.34
PMC6676342.txt	automated_readability_index	21.0
PMC6676342.txt	coleman_liau_index	15.21
PMC6676362.txt	flesch_reading_ease	38.35
PMC6676362.txt	gunning_fog	13.95
PMC6676362.txt	automated_readability_index	16.0
PMC6676362.txt	coleman_liau_index	13.35
PMC6684730.txt	flesch_reading_ease	37.78
PMC6684730.txt	gunning_fog	15.86
PMC6684730.txt	automated_readability_index	20.1
PMC6684730.txt	coleman_liau_index	12.25
PMC6730974.txt	flesch_reading_ease	38.49
PMC6730974.txt	gunning_fog	18.15
PMC6730974.txt	automated_readability_index	21.9
PMC6730974.txt	coleman_liau_index	14.98
PMC6739279.txt	flesch_reading_ease	12.09
PMC6739279.txt	gunning_fog	18.0
PMC6739279.txt	automated_readability_index	22.9
PMC6739279.txt	coleman_liau_index	16.37
PMC6743040.txt	flesch_reading_ease	206.84
PMC6743042.txt	flesch_reading_ease	37.37
PMC6743042.txt	gunning_fog	17.67
PMC6743042.txt	automated_readability_index	20.8
PMC6743042.txt	coleman_liau_index	14.05
PMC6743132.txt	flesch_reading_ease	206.84
PMC6743133.txt	flesch_reading_ease	27.49
PMC6743133.txt	gunning_fog	18.99
PMC6743133.txt	automated_readability_index	22.0
PMC6743133.txt	coleman_liau_index	14.63
PMC6743135.txt	flesch_reading_ease	206.84
PMC6743136.txt	flesch_reading_ease	23.9
PMC6743136.txt	gunning_fog	16.6
PMC6743136.txt	automated_readability_index	21.0
PMC6743136.txt	coleman_liau_index	16.08
PMC6743137.txt	flesch_reading_ease	19.4
PMC6743137.txt	gunning_fog	17.76
PMC6743137.txt	automated_readability_index	19.5
PMC6743137.txt	coleman_liau_index	16.71
PMC6743138.txt	flesch_reading_ease	33.78
PMC6743138.txt	gunning_fog	14.77
PMC6743138.txt	automated_readability_index	19.3
PMC6743138.txt	coleman_liau_index	14.86
PMC6743139.txt	flesch_reading_ease	44.07
PMC6743139.txt	gunning_fog	14.55
PMC6743139.txt	automated_readability_index	17.8
PMC6743139.txt	coleman_liau_index	13.7
PMC6743141.txt	flesch_reading_ease	14.06
PMC6743141.txt	gunning_fog	19.99
PMC6743141.txt	automated_readability_index	25.6
PMC6743141.txt	coleman_liau_index	15.85
PMC6743259.txt	flesch_reading_ease	23.5
PMC6743259.txt	gunning_fog	19.1
PMC6743259.txt	automated_readability_index	20.6
PMC6743259.txt	coleman_liau_index	15.73
PMC6814631.txt	flesch_reading_ease	17.81
PMC6814631.txt	gunning_fog	18.69
PMC6814631.txt	automated_readability_index	23.1
PMC6814631.txt	coleman_liau_index	14.98
PMC6836391.txt	flesch_reading_ease	29.01
PMC6836391.txt	gunning_fog	17.41
PMC6836391.txt	automated_readability_index	20.6
PMC6836391.txt	coleman_liau_index	13.76
PMC6873412.txt	flesch_reading_ease	206.84
PMC6890583.txt	flesch_reading_ease	206.84
PMC6890869.txt	flesch_reading_ease	23.8
PMC6890869.txt	gunning_fog	16.08
PMC6890869.txt	automated_readability_index	21.4
PMC6890869.txt	coleman_liau_index	16.2
PMC6904406.txt	flesch_reading_ease	9.52
PMC6904406.txt	gunning_fog	19.74
PMC6904406.txt	automated_readability_index	22.5
PMC6904406.txt	coleman_liau_index	19.15
PMC6937827.txt	flesch_reading_ease	13.11
PMC6937827.txt	gunning_fog	20.69
PMC6937827.txt	automated_readability_index	21.8
PMC6937827.txt	coleman_liau_index	15.5
PMC6938847.txt	flesch_reading_ease	15.48
PMC6938847.txt	gunning_fog	21.44
PMC6938847.txt	automated_readability_index	26.0
PMC6938847.txt	coleman_liau_index	16.43
PMC6942017.txt	flesch_reading_ease	17.0
PMC6942017.txt	gunning_fog	19.77
PMC6942017.txt	automated_readability_index	24.3
PMC6942017.txt	coleman_liau_index	15.73
PMC6950914.txt	flesch_reading_ease	23.29
PMC6950914.txt	gunning_fog	17.42
PMC6950914.txt	automated_readability_index	21.4
PMC6950914.txt	coleman_liau_index	16.08
PMC6977789.txt	flesch_reading_ease	32.26
PMC6977789.txt	gunning_fog	15.41
PMC6977789.txt	automated_readability_index	19.6
PMC6977789.txt	coleman_liau_index	13.82
PMC6980014.txt	flesch_reading_ease	25.32
PMC6980014.txt	gunning_fog	17.07
PMC6980014.txt	automated_readability_index	20.2
PMC6980014.txt	coleman_liau_index	15.5
PMC6985051.txt	flesch_reading_ease	5.9
PMC6985051.txt	gunning_fog	20.52
PMC6985051.txt	automated_readability_index	27.3
PMC6985051.txt	coleman_liau_index	17.24
PMC6998846.txt	flesch_reading_ease	17.0
PMC6998846.txt	gunning_fog	20.81
PMC6998846.txt	automated_readability_index	24.2
PMC6998846.txt	coleman_liau_index	15.97
PMC7003364.txt	flesch_reading_ease	15.75
PMC7003364.txt	gunning_fog	18.49
PMC7003364.txt	automated_readability_index	20.8
PMC7003364.txt	coleman_liau_index	16.31
PMC7005072.txt	flesch_reading_ease	25.02
PMC7005072.txt	gunning_fog	17.51
PMC7005072.txt	automated_readability_index	21.2
PMC7005072.txt	coleman_liau_index	16.72
PMC7012964.txt	flesch_reading_ease	7.08
PMC7012964.txt	gunning_fog	17.25
PMC7012964.txt	automated_readability_index	24.6
PMC7012964.txt	coleman_liau_index	20.03
PMC7021740.txt	flesch_reading_ease	4.18
PMC7021740.txt	gunning_fog	22.13
PMC7021740.txt	automated_readability_index	27.2
PMC7021740.txt	coleman_liau_index	17.25
PMC7027021.txt	flesch_reading_ease	32.73
PMC7027021.txt	gunning_fog	14.34
PMC7027021.txt	automated_readability_index	17.2
PMC7027021.txt	coleman_liau_index	16.13
PMC7028811.txt	flesch_reading_ease	15.95
PMC7028811.txt	gunning_fog	17.03
PMC7028811.txt	automated_readability_index	22.3
PMC7028811.txt	coleman_liau_index	17.59
PMC7041263.txt	flesch_reading_ease	206.84
PMC7046865.txt	flesch_reading_ease	206.84
PMC7047727.txt	flesch_reading_ease	30.7
PMC7047727.txt	gunning_fog	15.64
PMC7047727.txt	automated_readability_index	17.7
PMC7047727.txt	coleman_liau_index	16.19
PMC7056676.txt	flesch_reading_ease	3.57
PMC7056676.txt	gunning_fog	20.05
PMC7056676.txt	automated_readability_index	28.1
PMC7056676.txt	coleman_liau_index	17.94
PMC7078147.txt	flesch_reading_ease	33.88
PMC7078147.txt	gunning_fog	15.21
PMC7078147.txt	automated_readability_index	19.2
PMC7078147.txt	coleman_liau_index	14.75
PMC7103582.txt	flesch_reading_ease	30.09
PMC7103582.txt	gunning_fog	15.12
PMC7103582.txt	automated_readability_index	18.5
PMC7103582.txt	coleman_liau_index	16.13
PMC7106677.txt	flesch_reading_ease	206.84
PMC7161250.txt	flesch_reading_ease	206.84
PMC7183729.txt	flesch_reading_ease	32.09
PMC7183729.txt	gunning_fog	18.73
PMC7183729.txt	automated_readability_index	23.1
PMC7183729.txt	coleman_liau_index	13.36
PMC7183817.txt	flesch_reading_ease	206.84
PMC7210234.txt	flesch_reading_ease	29.18
PMC7210234.txt	gunning_fog	15.05
PMC7210234.txt	automated_readability_index	17.4
PMC7210234.txt	coleman_liau_index	14.57
PMC7214485.txt	flesch_reading_ease	18.73
PMC7214485.txt	gunning_fog	17.41
PMC7214485.txt	automated_readability_index	22.8
PMC7214485.txt	coleman_liau_index	15.33
PMC7242257.txt	flesch_reading_ease	16.66
PMC7242257.txt	gunning_fog	16.11
PMC7242257.txt	automated_readability_index	22.1
PMC7242257.txt	coleman_liau_index	17.47
PMC7268747.txt	flesch_reading_ease	18.49
PMC7268747.txt	gunning_fog	18.55
PMC7268747.txt	automated_readability_index	21.3
PMC7268747.txt	coleman_liau_index	18.16
PMC7278118.txt	flesch_reading_ease	10.03
PMC7278118.txt	gunning_fog	16.8
PMC7278118.txt	automated_readability_index	21.4
PMC7278118.txt	coleman_liau_index	18.28
PMC7280406.txt	flesch_reading_ease	33.38
PMC7280406.txt	gunning_fog	15.08
PMC7280406.txt	automated_readability_index	19.2
PMC7280406.txt	coleman_liau_index	14.05
PMC7293198.txt	flesch_reading_ease	26.03
PMC7293198.txt	gunning_fog	15.85
PMC7293198.txt	automated_readability_index	18.7
PMC7293198.txt	coleman_liau_index	14.45
PMC7298748.txt	flesch_reading_ease	206.84
PMC7306484.txt	flesch_reading_ease	33.07
PMC7306484.txt	gunning_fog	15.18
PMC7306484.txt	automated_readability_index	19.8
PMC7306484.txt	coleman_liau_index	14.98
PMC7313635.txt	flesch_reading_ease	31.41
PMC7313635.txt	gunning_fog	15.17
PMC7313635.txt	automated_readability_index	19.2
PMC7313635.txt	coleman_liau_index	18.34
PMC7320087.txt	flesch_reading_ease	14.63
PMC7320087.txt	gunning_fog	20.57
PMC7320087.txt	automated_readability_index	25.1
PMC7320087.txt	coleman_liau_index	19.85
PMC7322888.txt	flesch_reading_ease	206.84
PMC7329790.txt	flesch_reading_ease	16.59
PMC7329790.txt	gunning_fog	19.24
PMC7329790.txt	automated_readability_index	24.4
PMC7329790.txt	coleman_liau_index	15.62
PMC7333274.txt	flesch_reading_ease	44.64
PMC7333274.txt	gunning_fog	12.76
PMC7333274.txt	automated_readability_index	13.3
PMC7333274.txt	coleman_liau_index	13.16
PMC7367914.txt	flesch_reading_ease	9.62
PMC7367914.txt	gunning_fog	18.0
PMC7367914.txt	automated_readability_index	22.1
PMC7367914.txt	coleman_liau_index	18.45
PMC7373158.txt	flesch_reading_ease	206.84
PMC7379801.txt	flesch_reading_ease	206.84
PMC7385052.txt	flesch_reading_ease	29.76
PMC7385052.txt	gunning_fog	19.92
PMC7385052.txt	automated_readability_index	26.6
PMC7385052.txt	coleman_liau_index	15.74
PMC7387388.txt	flesch_reading_ease	26.44
PMC7387388.txt	gunning_fog	17.78
PMC7387388.txt	automated_readability_index	19.6
PMC7387388.txt	coleman_liau_index	15.21
PMC7391402.txt	flesch_reading_ease	19.54
PMC7391402.txt	gunning_fog	17.31
PMC7391402.txt	automated_readability_index	22.5
PMC7391402.txt	coleman_liau_index	15.33
PMC7392985.txt	flesch_reading_ease	25.66
PMC7392985.txt	gunning_fog	19.7
PMC7392985.txt	automated_readability_index	25.0
PMC7392985.txt	coleman_liau_index	16.14
PMC7393875.txt	flesch_reading_ease	206.84
PMC7399670.txt	flesch_reading_ease	20.62
PMC7399670.txt	gunning_fog	14.01
PMC7399670.txt	automated_readability_index	18.8
PMC7399670.txt	coleman_liau_index	16.25
PMC7409717.txt	flesch_reading_ease	206.84
PMC7410153.txt	flesch_reading_ease	33.17
PMC7410153.txt	gunning_fog	16.97
PMC7410153.txt	automated_readability_index	18.9
PMC7410153.txt	coleman_liau_index	14.17
PMC7422464.txt	flesch_reading_ease	28.27
PMC7422464.txt	gunning_fog	15.75
PMC7422464.txt	automated_readability_index	18.4
PMC7422464.txt	coleman_liau_index	15.15
PMC7429130.txt	flesch_reading_ease	42.85
PMC7429130.txt	gunning_fog	15.45
PMC7429130.txt	automated_readability_index	17.7
PMC7429130.txt	coleman_liau_index	13.23
PMC7437166.txt	flesch_reading_ease	39.16
PMC7437166.txt	gunning_fog	14.45
PMC7437166.txt	automated_readability_index	15.9
PMC7437166.txt	coleman_liau_index	13.99
PMC7441129.txt	flesch_reading_ease	30.94
PMC7441129.txt	gunning_fog	16.23
PMC7441129.txt	automated_readability_index	20.7
PMC7441129.txt	coleman_liau_index	14.28
PMC7450581.txt	flesch_reading_ease	23.09
PMC7450581.txt	gunning_fog	18.39
PMC7450581.txt	automated_readability_index	21.7
PMC7450581.txt	coleman_liau_index	16.49
PMC7452927.txt	flesch_reading_ease	5.8
PMC7452927.txt	gunning_fog	20.16
PMC7452927.txt	automated_readability_index	26.0
PMC7452927.txt	coleman_liau_index	16.49
PMC7455686.txt	flesch_reading_ease	23.7
PMC7455686.txt	gunning_fog	17.51
PMC7455686.txt	automated_readability_index	21.8
PMC7455686.txt	coleman_liau_index	16.84
PMC7456635.txt	flesch_reading_ease	24.92
PMC7456635.txt	gunning_fog	15.24
PMC7456635.txt	automated_readability_index	19.8
PMC7456635.txt	coleman_liau_index	15.21
PMC7479077.txt	flesch_reading_ease	7.39
PMC7479077.txt	gunning_fog	26.6
PMC7479077.txt	automated_readability_index	33.2
PMC7479077.txt	coleman_liau_index	15.57
PMC7498526.txt	flesch_reading_ease	30.5
PMC7498526.txt	gunning_fog	15.73
PMC7498526.txt	automated_readability_index	18.1
PMC7498526.txt	coleman_liau_index	15.73
PMC7500010.txt	flesch_reading_ease	29.89
PMC7500010.txt	gunning_fog	16.32
PMC7500010.txt	automated_readability_index	19.9
PMC7500010.txt	coleman_liau_index	18.57
PMC7501396.txt	flesch_reading_ease	36.83
PMC7501396.txt	gunning_fog	14.34
PMC7501396.txt	automated_readability_index	17.2
PMC7501396.txt	coleman_liau_index	13.76
PMC7510265.txt	flesch_reading_ease	2.11
PMC7510265.txt	gunning_fog	20.98
PMC7510265.txt	automated_readability_index	25.7
PMC7510265.txt	coleman_liau_index	19.21
PMC7513524.txt	flesch_reading_ease	206.84
PMC7519505.txt	flesch_reading_ease	24.92
PMC7519505.txt	gunning_fog	16.73
PMC7519505.txt	automated_readability_index	20.6
PMC7519505.txt	coleman_liau_index	16.37
PMC7520419.txt	flesch_reading_ease	18.93
PMC7520419.txt	gunning_fog	18.32
PMC7520419.txt	automated_readability_index	22.7
PMC7520419.txt	coleman_liau_index	15.15
PMC7525075.txt	flesch_reading_ease	33.48
PMC7525075.txt	gunning_fog	16.13
PMC7525075.txt	automated_readability_index	19.0
PMC7525075.txt	coleman_liau_index	14.52
PMC7531160.txt	flesch_reading_ease	16.96
PMC7531160.txt	gunning_fog	18.45
PMC7531160.txt	automated_readability_index	22.6
PMC7531160.txt	coleman_liau_index	19.39
PMC7538034.txt	flesch_reading_ease	206.84
PMC7550513.txt	flesch_reading_ease	29.93
PMC7550513.txt	gunning_fog	17.56
PMC7550513.txt	automated_readability_index	21.7
PMC7550513.txt	coleman_liau_index	15.62
PMC7561564.txt	flesch_reading_ease	22.28
PMC7561564.txt	gunning_fog	16.53
PMC7561564.txt	automated_readability_index	21.6
PMC7561564.txt	coleman_liau_index	15.68
PMC7561646.txt	flesch_reading_ease	41.23
PMC7561646.txt	gunning_fog	15.71
PMC7561646.txt	automated_readability_index	18.4
PMC7561646.txt	coleman_liau_index	12.78
PMC7574578.txt	flesch_reading_ease	2.01
